FEATURES_SELECTION,OUTLIER_REMOVAL,DATA_BALANCING,CLASSIFIER,SCORE,FEATURES
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=8, min_weight_fraction_leaf=0.5)]",0.5577777777777777,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=5,
                        min_samples_split=10, n_estimators=10)           ]",0.6393650793650794,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 DecisionTreeClassifier(max_depth=3, max_features='log2', min_samples_leaf=2)]",0.5371428571428571,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=2, max_features='sqrt',
                        min_samples_leaf=6, min_samples_split=8)              ]",0.6188095238095237,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=8, min_weight_fraction_leaf=0.25)]",0.5604761904761905,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=10, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                  ]",0.4827777777777777,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.4982539682539683,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)           ]",0.5376190476190476,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)          ]",0.5015873015873015,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 RandomForestClassifier(max_features=3, min_samples_leaf=4, min_samples_split=8,
                        n_estimators=10)                                        ]",0.6688888888888889,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5126984126984127,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.4609523809523809,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5326984126984127,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=2, max_features=5),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6027777777777777,"['cbo' 'cboModified' 'fanin' 'fanout' 'rfc' 'lcom' 'lcom*'
 'totalMethodsQty' 'publicMethodsQty' 'visibleMethodsQty' 'totalFieldsQty'
 'staticFieldsQty' 'privateFieldsQty' 'loc' 'loopQty' 'comparisonsQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 RandomForestClassifier(max_features=1, min_samples_leaf=4, min_samples_split=8,
                        n_estimators=20)                                        ]",0.614906204906205,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5805050505050505,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 DecisionTreeClassifier(criterion='entropy', max_depth=2, max_features='log2',
                        min_samples_leaf=8, min_samples_split=4)              ]",0.6548834498834498,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 RandomForestClassifier(max_features=1, min_samples_leaf=5, min_samples_split=10,
                        n_estimators=20)                                         ]",0.6273076923076923,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=10,
                            min_weight_fraction_leaf=0.25)         ]",0.6082828282828283,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=30)]",0.6347979797979798,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=2, min_samples_split=10,
                            min_weight_fraction_leaf=0.5)          ]",0.5897979797979798,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, max_features=8),
                prefit=True)",None,"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.5805050505050505,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'lcom*' 'totalMethodsQty'
 'publicMethodsQty' 'privateMethodsQty' 'defaultMethodsQty'
 'visibleMethodsQty' 'totalFieldsQty' 'privateFieldsQty' 'loc' 'loopQty'
 'comparisonsQty' 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty'
 'assignmentsQty' 'mathOperationsQty' 'uniqueWordsQty' 'modifiers']"
